NUTS_ID,geometry,crops,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
DE1,"POLYGON ((4295703.5768 2964380.6987999994, 4316898.3145 2934408.6850000005, 4327060.3654 2936754.229800001, 4329577.591700001 2928930.2481999993, 4329131.1821 2919115.5341999996, 4339770.546700001 2882960.035700001, 4351011.508300001 2873887.5337000005, 4352170.807 2847997.2820999995, 4356881.909700001 2842708.7718, 4341564.5315000005 2822557.7907999996, 4338058.1513 2821924.2716000006, 4330907.914799999 2815721.9868, 4323419.196599999 2815971.9656000007, 4320822.4813 2804069.5506999996, 4328096.9592 2783389.916200001, 4331166.8938 2777220.4014, 4329587.0890999995 2762525.6604999993, 4328784.542300001 2762313.4350000005, 4329233.4891 2758179.1466000006, 4330885.178099999 2745173.2894, 4326811.799799999 2725076.1328999996, 4297839.2886 2721915.5976, 4287756.7698 2714352.1854, 4283009.073799999 2715444.941299999, 4259528.3868 2727259.0359000005, 4221123.476 2731035.9192999993, 4220591.664899999 2731159.9717999995, 4217105.1602 2744025.8792000003, 4209278.492900001 2741411.866699999, 4209312.1808 2724853.3637000006, 4202525.681600001 2718363.0526, 4162515.182499999 2721450.2731999997, 4148792.7694000006 2716636.1911999993, 4142867.4965000004 2719235.8000000007, 4139577.4244 2722539.9049999993, 4136889.5688000005 2739716.5875000004, 4140149.0461 2758618.4416000005, 4140555.6732 2780969.7829, 4140622.8365 2781605.5660999995, 4148737.4970999993 2796455.1335000005, 4170832.9875000007 2847105.0318, 4191568.4299 2874149.0747999996, 4193703.1273 2875693.6634, 4194902.055500001 2876668.8454, 4199706.8018 2886591.1183, 4205446.5603 2905334.1197999995, 4209447.0976 2908937.1611, 4210938.595899999 2909690.4781, 4209211.3783 2912146.7809999995, 4211940.493899999 2923163.1141999997, 4210213.2182 2926776.3453, 4206858.979800001 2937781.563100001, 4206908.4438000005 2941381.1796000004, 4206911.1763 2942403.6646, 4218269.2193 2935097.5820000004, 4243570.766799999 2929204.115700001, 4254631.4986000005 2935221.401900001, 4256117.792099999 2940915.8095999993, 4278464.989399999 2950259.6339999996, 4282930.608899999 2963150.3518000003, 4295703.5768 2964380.6987999994))",C0000,4252.6,4194.5861879892645,4183.772375978529,3665.5585639677943,4489.344751957059,3985.9309399463236,3522.217127935589,4018.603315924853,4454.389503914118,4407.575691903383,4519.721879892647,4603.748067881912,4576.634255871178,4671.520443860442,5016.406631849707,4377.892819838972,4031.379007828237,4386.665195817501,4120.8513838067665,4273.43757179603,4093.123759785296,3894.40994777456,4001.496135763825
DE1,"POLYGON ((4295703.5768 2964380.6987999994, 4316898.3145 2934408.6850000005, 4327060.3654 2936754.229800001, 4329577.591700001 2928930.2481999993, 4329131.1821 2919115.5341999996, 4339770.546700001 2882960.035700001, 4351011.508300001 2873887.5337000005, 4352170.807 2847997.2820999995, 4356881.909700001 2842708.7718, 4341564.5315000005 2822557.7907999996, 4338058.1513 2821924.2716000006, 4330907.914799999 2815721.9868, 4323419.196599999 2815971.9656000007, 4320822.4813 2804069.5506999996, 4328096.9592 2783389.916200001, 4331166.8938 2777220.4014, 4329587.0890999995 2762525.6604999993, 4328784.542300001 2762313.4350000005, 4329233.4891 2758179.1466000006, 4330885.178099999 2745173.2894, 4326811.799799999 2725076.1328999996, 4297839.2886 2721915.5976, 4287756.7698 2714352.1854, 4283009.073799999 2715444.941299999, 4259528.3868 2727259.0359000005, 4221123.476 2731035.9192999993, 4220591.664899999 2731159.9717999995, 4217105.1602 2744025.8792000003, 4209278.492900001 2741411.866699999, 4209312.1808 2724853.3637000006, 4202525.681600001 2718363.0526, 4162515.182499999 2721450.2731999997, 4148792.7694000006 2716636.1911999993, 4142867.4965000004 2719235.8000000007, 4139577.4244 2722539.9049999993, 4136889.5688000005 2739716.5875000004, 4140149.0461 2758618.4416000005, 4140555.6732 2780969.7829, 4140622.8365 2781605.5660999995, 4148737.4970999993 2796455.1335000005, 4170832.9875000007 2847105.0318, 4191568.4299 2874149.0747999996, 4193703.1273 2875693.6634, 4194902.055500001 2876668.8454, 4199706.8018 2886591.1183, 4205446.5603 2905334.1197999995, 4209447.0976 2908937.1611, 4210938.595899999 2909690.4781, 4209211.3783 2912146.7809999995, 4211940.493899999 2923163.1141999997, 4210213.2182 2926776.3453, 4206858.979800001 2937781.563100001, 4206908.4438000005 2941381.1796000004, 4206911.1763 2942403.6646, 4218269.2193 2935097.5820000004, 4243570.766799999 2929204.115700001, 4254631.4986000005 2935221.401900001, 4256117.792099999 2940915.8095999993, 4278464.989399999 2950259.6339999996, 4282930.608899999 2963150.3518000003, 4295703.5768 2964380.6987999994))",C1100,14.0,14.0,14.0,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999996,13.999999999999996,13.999999999999996,13.999999999999996,13.999999999999995,13.999999999999995,13.999999999999995,13.999999999999995,13.999999999999993,13.999999999999993,13.999999999999993,13.999999999999993,13.999999999999991,13.999999999999991,13.999999999999991,13.999999999999991
DE1,"POLYGON ((4295703.5768 2964380.6987999994, 4316898.3145 2934408.6850000005, 4327060.3654 2936754.229800001, 4329577.591700001 2928930.2481999993, 4329131.1821 2919115.5341999996, 4339770.546700001 2882960.035700001, 4351011.508300001 2873887.5337000005, 4352170.807 2847997.2820999995, 4356881.909700001 2842708.7718, 4341564.5315000005 2822557.7907999996, 4338058.1513 2821924.2716000006, 4330907.914799999 2815721.9868, 4323419.196599999 2815971.9656000007, 4320822.4813 2804069.5506999996, 4328096.9592 2783389.916200001, 4331166.8938 2777220.4014, 4329587.0890999995 2762525.6604999993, 4328784.542300001 2762313.4350000005, 4329233.4891 2758179.1466000006, 4330885.178099999 2745173.2894, 4326811.799799999 2725076.1328999996, 4297839.2886 2721915.5976, 4287756.7698 2714352.1854, 4283009.073799999 2715444.941299999, 4259528.3868 2727259.0359000005, 4221123.476 2731035.9192999993, 4220591.664899999 2731159.9717999995, 4217105.1602 2744025.8792000003, 4209278.492900001 2741411.866699999, 4209312.1808 2724853.3637000006, 4202525.681600001 2718363.0526, 4162515.182499999 2721450.2731999997, 4148792.7694000006 2716636.1911999993, 4142867.4965000004 2719235.8000000007, 4139577.4244 2722539.9049999993, 4136889.5688000005 2739716.5875000004, 4140149.0461 2758618.4416000005, 4140555.6732 2780969.7829, 4140622.8365 2781605.5660999995, 4148737.4970999993 2796455.1335000005, 4170832.9875000007 2847105.0318, 4191568.4299 2874149.0747999996, 4193703.1273 2875693.6634, 4194902.055500001 2876668.8454, 4199706.8018 2886591.1183, 4205446.5603 2905334.1197999995, 4209447.0976 2908937.1611, 4210938.595899999 2909690.4781, 4209211.3783 2912146.7809999995, 4211940.493899999 2923163.1141999997, 4210213.2182 2926776.3453, 4206858.979800001 2937781.563100001, 4206908.4438000005 2941381.1796000004, 4206911.1763 2942403.6646, 4218269.2193 2935097.5820000004, 4243570.766799999 2929204.115700001, 4254631.4986000005 2935221.401900001, 4256117.792099999 2940915.8095999993, 4278464.989399999 2950259.6339999996, 4282930.608899999 2963150.3518000003, 4295703.5768 2964380.6987999994))",R1000,317.1,249.19629215621768,281.4925843124353,196.5888764686531,240.68516862487078,237.9814607810885,221.97775293730618,228.67404509352386,219.77033724974157,243.36662940595926,217.52292156217698,281.9592137183946,265.95550587461236,231.75179803083006,308.94809018704774,214.64438234326542,241.74067449948313,267.4369666557008,223.53325881191853,277.0295509681362,240.22584312435393,239.6221352805716,236.61842743678932
DE1,"POLYGON ((4295703.5768 2964380.6987999994, 4316898.3145 2934408.6850000005, 4327060.3654 2936754.229800001, 4329577.591700001 2928930.2481999993, 4329131.1821 2919115.5341999996, 4339770.546700001 2882960.035700001, 4351011.508300001 2873887.5337000005, 4352170.807 2847997.2820999995, 4356881.909700001 2842708.7718, 4341564.5315000005 2822557.7907999996, 4338058.1513 2821924.2716000006, 4330907.914799999 2815721.9868, 4323419.196599999 2815971.9656000007, 4320822.4813 2804069.5506999996, 4328096.9592 2783389.916200001, 4331166.8938 2777220.4014, 4329587.0890999995 2762525.6604999993, 4328784.542300001 2762313.4350000005, 4329233.4891 2758179.1466000006, 4330885.178099999 2745173.2894, 4326811.799799999 2725076.1328999996, 4297839.2886 2721915.5976, 4287756.7698 2714352.1854, 4283009.073799999 2715444.941299999, 4259528.3868 2727259.0359000005, 4221123.476 2731035.9192999993, 4220591.664899999 2731159.9717999995, 4217105.1602 2744025.8792000003, 4209278.492900001 2741411.866699999, 4209312.1808 2724853.3637000006, 4202525.681600001 2718363.0526, 4162515.182499999 2721450.2731999997, 4148792.7694000006 2716636.1911999993, 4142867.4965000004 2719235.8000000007, 4139577.4244 2722539.9049999993, 4136889.5688000005 2739716.5875000004, 4140149.0461 2758618.4416000005, 4140555.6732 2780969.7829, 4140622.8365 2781605.5660999995, 4148737.4970999993 2796455.1335000005, 4170832.9875000007 2847105.0318, 4191568.4299 2874149.0747999996, 4193703.1273 2875693.6634, 4194902.055500001 2876668.8454, 4199706.8018 2886591.1183, 4205446.5603 2905334.1197999995, 4209447.0976 2908937.1611, 4210938.595899999 2909690.4781, 4209211.3783 2912146.7809999995, 4211940.493899999 2923163.1141999997, 4210213.2182 2926776.3453, 4206858.979800001 2937781.563100001, 4206908.4438000005 2941381.1796000004, 4206911.1763 2942403.6646, 4218269.2193 2935097.5820000004, 4243570.766799999 2929204.115700001, 4254631.4986000005 2935221.401900001, 4256117.792099999 2940915.8095999993, 4278464.989399999 2950259.6339999996, 4282930.608899999 2963150.3518000003, 4295703.5768 2964380.6987999994))",R2000,1448.6,1238.4709157063623,1490.0418314127242,984.3127471190862,1338.8836628254483,1298.5545785318104,1129.4254942381726,1147.6964099445345,1106.6673256508966,1246.6382413572585,1027.6091570636208,1373.6800727699829,1249.5509884763449,1059.721904182707,1302.192819889069,858.1637355954311,1105.434651301793,1713.6055670081553,1196.3764827145174,1473.8473984208792,1165.3183141272416,1505.6892298336033,1170.4601455399657
DE2,"POLYGON ((4353033.0975 3032305.0207, 4364538.604800001 3013049.3050999995, 4373034.312899999 3013350.507200001, 4388261.3780000005 3030928.3318000007, 4405835.591399999 3018360.4021000005, 4410856.785800001 3041609.9941000007, 4426266.5825 3036581.0529999994, 4434992.7326 3033109.2880000006, 4457382.0583999995 3036536.161800001, 4470617.443499999 3025026.0146999992, 4475191.6471 3014233.6904000007, 4482881.8697 2996472.522500001, 4504235.755100001 2980138.6501, 4494030.7502999995 2963467.4614000004, 4508712.424799999 2939910.5363999996, 4511863.501 2932678.570699999, 4552189.4165 2900592.4167, 4571071.8972 2879894.6663000006, 4581003.231000001 2879001.467, 4603174.0754 2858273.119000001, 4600312.774800001 2851666.636, 4596341.521500001 2829133.7541000005, 4579900.4079 2836889.7173999995, 4579671.3643 2836835.5207, 4579445.3671 2836171.4388999995, 4579714.7586 2835384.8275000006, 4579577.8562 2834988.9930000007, 4578831.8160999995 2834529.6916000005, 4578694.752699999 2834033.946799999, 4578256.6741 2833743.7687999997, 4577590.199999999 2833819.306399999, 4577520.554300001 2832996.6304, 4576657.3144000005 2832784.0842000004, 4576129.709899999 2833244.352, 4556759.177300001 2802949.1988999993, 4539906.565199999 2792493.4747, 4525936.166999999 2781511.587099999, 4534508.8895 2768916.1735999994, 4535816.2831 2765181.807, 4542424.854499999 2755742.9772999994, 4550492.988700001 2716598.8374000005, 4523482.837200001 2733534.5822, 4514603.5298 2727668.8101000004, 4496572.345000001 2734271.410700001, 4475984.664100001 2724949.8110000007, 4460729.270300001 2722685.2793000005, 4443880.2947 2721225.526799999, 4427326.055500001 2710091.6841, 4428275.4441 2704501.090399999, 4397789.8456999995 2698611.856899999, 4395879.224099999 2698559.6253999993, 4387765.814200001 2714092.2085999995, 4355225.3652 2715902.9925999995, 4352656.717800001 2697259.9672999997, 4334506.5766 2684074.9562, 4320964.2509 2707711.6807000004, 4318575.4584 2714736.6659999993, 4287756.7698 2714352.1854, 4297839.2886 2721915.5976, 4326811.799799999 2725076.1328999996, 4330885.178099999 2745173.2894, 4329233.4891 2758179.1466000006, 4328784.542300001 2762313.4350000005, 4329587.0890999995 2762525.6604999993, 4331166.8938 2777220.4014, 4328096.9592 2783389.916200001, 4320822.4813 2804069.5506999996, 4323419.196599999 2815971.9656000007, 4330907.914799999 2815721.9868, 4338058.1513 2821924.2716000006, 4341564.5315000005 2822557.7907999996, 4356881.909700001 2842708.7718, 4352170.807 2847997.2820999995, 4351011.508300001 2873887.5337000005, 4339770.546700001 2882960.035700001, 4329131.1821 2919115.5341999996, 4329577.591700001 2928930.2481999993, 4327060.3654 2936754.229800001, 4316898.3145 2934408.6850000005, 4295703.5768 2964380.6987999994, 4282930.608899999 2963150.3518000003, 4278464.989399999 2950259.6339999996, 4256117.792099999 2940915.8095999993, 4251664.162699999 2970894.7630000003, 4252699.2227 2973084.6976999994, 4250439.3345 2987020.4233999997, 4248723.2381 2995472.5079999994, 4268152.2195 3003454.7145000007, 4278413.751499999 2997440.8773, 4294107.9322 3013053.5261000004, 4301991.620999999 3027156.9367999993, 4316426.716 3034182.5712, 4323932.0865 3044955.5941000003, 4353033.0975 3032305.0207))",C0000,8897.7,8910.864303193779,8461.828606387558,7463.792909581337,10067.457212775116,8249.321515968895,7956.085819162673,8340.550122356453,9004.914425550232,8765.07872874401,8843.47303193779,9305.407335131571,9330.571638325348,9535.635941519127,10487.900244712906,9635.864547906685,9129.128851100464,9194.093154294244,8149.557457488023,8558.921760681802,8536.286063875581,7821.35036706936,7754.014670263139
DE2,"POLYGON ((4353033.0975 3032305.0207, 4364538.604800001 3013049.3050999995, 4373034.312899999 3013350.507200001, 4388261.3780000005 3030928.3318000007, 4405835.591399999 3018360.4021000005, 4410856.785800001 3041609.9941000007, 4426266.5825 3036581.0529999994, 4434992.7326 3033109.2880000006, 4457382.0583999995 3036536.161800001, 4470617.443499999 3025026.0146999992, 4475191.6471 3014233.6904000007, 4482881.8697 2996472.522500001, 4504235.755100001 2980138.6501, 4494030.7502999995 2963467.4614000004, 4508712.424799999 2939910.5363999996, 4511863.501 2932678.570699999, 4552189.4165 2900592.4167, 4571071.8972 2879894.6663000006, 4581003.231000001 2879001.467, 4603174.0754 2858273.119000001, 4600312.774800001 2851666.636, 4596341.521500001 2829133.7541000005, 4579900.4079 2836889.7173999995, 4579671.3643 2836835.5207, 4579445.3671 2836171.4388999995, 4579714.7586 2835384.8275000006, 4579577.8562 2834988.9930000007, 4578831.8160999995 2834529.6916000005, 4578694.752699999 2834033.946799999, 4578256.6741 2833743.7687999997, 4577590.199999999 2833819.306399999, 4577520.554300001 2832996.6304, 4576657.3144000005 2832784.0842000004, 4576129.709899999 2833244.352, 4556759.177300001 2802949.1988999993, 4539906.565199999 2792493.4747, 4525936.166999999 2781511.587099999, 4534508.8895 2768916.1735999994, 4535816.2831 2765181.807, 4542424.854499999 2755742.9772999994, 4550492.988700001 2716598.8374000005, 4523482.837200001 2733534.5822, 4514603.5298 2727668.8101000004, 4496572.345000001 2734271.410700001, 4475984.664100001 2724949.8110000007, 4460729.270300001 2722685.2793000005, 4443880.2947 2721225.526799999, 4427326.055500001 2710091.6841, 4428275.4441 2704501.090399999, 4397789.8456999995 2698611.856899999, 4395879.224099999 2698559.6253999993, 4387765.814200001 2714092.2085999995, 4355225.3652 2715902.9925999995, 4352656.717800001 2697259.9672999997, 4334506.5766 2684074.9562, 4320964.2509 2707711.6807000004, 4318575.4584 2714736.6659999993, 4287756.7698 2714352.1854, 4297839.2886 2721915.5976, 4326811.799799999 2725076.1328999996, 4330885.178099999 2745173.2894, 4329233.4891 2758179.1466000006, 4328784.542300001 2762313.4350000005, 4329587.0890999995 2762525.6604999993, 4331166.8938 2777220.4014, 4328096.9592 2783389.916200001, 4320822.4813 2804069.5506999996, 4323419.196599999 2815971.9656000007, 4330907.914799999 2815721.9868, 4338058.1513 2821924.2716000006, 4341564.5315000005 2822557.7907999996, 4356881.909700001 2842708.7718, 4352170.807 2847997.2820999995, 4351011.508300001 2873887.5337000005, 4339770.546700001 2882960.035700001, 4329131.1821 2919115.5341999996, 4329577.591700001 2928930.2481999993, 4327060.3654 2936754.229800001, 4316898.3145 2934408.6850000005, 4295703.5768 2964380.6987999994, 4282930.608899999 2963150.3518000003, 4278464.989399999 2950259.6339999996, 4256117.792099999 2940915.8095999993, 4251664.162699999 2970894.7630000003, 4252699.2227 2973084.6976999994, 4250439.3345 2987020.4233999997, 4248723.2381 2995472.5079999994, 4268152.2195 3003454.7145000007, 4278413.751499999 2997440.8773, 4294107.9322 3013053.5261000004, 4301991.620999999 3027156.9367999993, 4316426.716 3034182.5712, 4323932.0865 3044955.5941000003, 4353033.0975 3032305.0207))",C1100,14.0,14.0,14.0,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999996,13.999999999999996,13.999999999999996,13.999999999999996,13.999999999999995,13.999999999999995,13.999999999999995,13.999999999999995,13.999999999999993,13.999999999999993,13.999999999999993,13.999999999999993,13.999999999999991,13.999999999999991,13.999999999999991,13.999999999999991
DE2,"POLYGON ((4353033.0975 3032305.0207, 4364538.604800001 3013049.3050999995, 4373034.312899999 3013350.507200001, 4388261.3780000005 3030928.3318000007, 4405835.591399999 3018360.4021000005, 4410856.785800001 3041609.9941000007, 4426266.5825 3036581.0529999994, 4434992.7326 3033109.2880000006, 4457382.0583999995 3036536.161800001, 4470617.443499999 3025026.0146999992, 4475191.6471 3014233.6904000007, 4482881.8697 2996472.522500001, 4504235.755100001 2980138.6501, 4494030.7502999995 2963467.4614000004, 4508712.424799999 2939910.5363999996, 4511863.501 2932678.570699999, 4552189.4165 2900592.4167, 4571071.8972 2879894.6663000006, 4581003.231000001 2879001.467, 4603174.0754 2858273.119000001, 4600312.774800001 2851666.636, 4596341.521500001 2829133.7541000005, 4579900.4079 2836889.7173999995, 4579671.3643 2836835.5207, 4579445.3671 2836171.4388999995, 4579714.7586 2835384.8275000006, 4579577.8562 2834988.9930000007, 4578831.8160999995 2834529.6916000005, 4578694.752699999 2834033.946799999, 4578256.6741 2833743.7687999997, 4577590.199999999 2833819.306399999, 4577520.554300001 2832996.6304, 4576657.3144000005 2832784.0842000004, 4576129.709899999 2833244.352, 4556759.177300001 2802949.1988999993, 4539906.565199999 2792493.4747, 4525936.166999999 2781511.587099999, 4534508.8895 2768916.1735999994, 4535816.2831 2765181.807, 4542424.854499999 2755742.9772999994, 4550492.988700001 2716598.8374000005, 4523482.837200001 2733534.5822, 4514603.5298 2727668.8101000004, 4496572.345000001 2734271.410700001, 4475984.664100001 2724949.8110000007, 4460729.270300001 2722685.2793000005, 4443880.2947 2721225.526799999, 4427326.055500001 2710091.6841, 4428275.4441 2704501.090399999, 4397789.8456999995 2698611.856899999, 4395879.224099999 2698559.6253999993, 4387765.814200001 2714092.2085999995, 4355225.3652 2715902.9925999995, 4352656.717800001 2697259.9672999997, 4334506.5766 2684074.9562, 4320964.2509 2707711.6807000004, 4318575.4584 2714736.6659999993, 4287756.7698 2714352.1854, 4297839.2886 2721915.5976, 4326811.799799999 2725076.1328999996, 4330885.178099999 2745173.2894, 4329233.4891 2758179.1466000006, 4328784.542300001 2762313.4350000005, 4329587.0890999995 2762525.6604999993, 4331166.8938 2777220.4014, 4328096.9592 2783389.916200001, 4320822.4813 2804069.5506999996, 4323419.196599999 2815971.9656000007, 4330907.914799999 2815721.9868, 4338058.1513 2821924.2716000006, 4341564.5315000005 2822557.7907999996, 4356881.909700001 2842708.7718, 4352170.807 2847997.2820999995, 4351011.508300001 2873887.5337000005, 4339770.546700001 2882960.035700001, 4329131.1821 2919115.5341999996, 4329577.591700001 2928930.2481999993, 4327060.3654 2936754.229800001, 4316898.3145 2934408.6850000005, 4295703.5768 2964380.6987999994, 4282930.608899999 2963150.3518000003, 4278464.989399999 2950259.6339999996, 4256117.792099999 2940915.8095999993, 4251664.162699999 2970894.7630000003, 4252699.2227 2973084.6976999994, 4250439.3345 2987020.4233999997, 4248723.2381 2995472.5079999994, 4268152.2195 3003454.7145000007, 4278413.751499999 2997440.8773, 4294107.9322 3013053.5261000004, 4301991.620999999 3027156.9367999993, 4316426.716 3034182.5712, 4323932.0865 3044955.5941000003, 4353033.0975 3032305.0207))",R1000,2472.6,1880.748454851551,2185.496909703102,1686.9453645546537,2167.7938194062053,2016.342274257756,2061.9907291093073,2278.0391839608583,2136.98763881241,2155.036093663961,1931.2745485155122,2387.6330033670633,2184.2814582186147,1752.629913070166,2227.178367921717,1789.9268227732682,2227.2752776248194,2273.7237324763705,1916.072187327922,2128.820642179473,2389.5690970310243,2159.1175518825753,1864.0660067341266
DE2,"POLYGON ((4353033.0975 3032305.0207, 4364538.604800001 3013049.3050999995, 4373034.312899999 3013350.507200001, 4388261.3780000005 3030928.3318000007, 4405835.591399999 3018360.4021000005, 4410856.785800001 3041609.9941000007, 4426266.5825 3036581.0529999994, 4434992.7326 3033109.2880000006, 4457382.0583999995 3036536.161800001, 4470617.443499999 3025026.0146999992, 4475191.6471 3014233.6904000007, 4482881.8697 2996472.522500001, 4504235.755100001 2980138.6501, 4494030.7502999995 2963467.4614000004, 4508712.424799999 2939910.5363999996, 4511863.501 2932678.570699999, 4552189.4165 2900592.4167, 4571071.8972 2879894.6663000006, 4581003.231000001 2879001.467, 4603174.0754 2858273.119000001, 4600312.774800001 2851666.636, 4596341.521500001 2829133.7541000005, 4579900.4079 2836889.7173999995, 4579671.3643 2836835.5207, 4579445.3671 2836171.4388999995, 4579714.7586 2835384.8275000006, 4579577.8562 2834988.9930000007, 4578831.8160999995 2834529.6916000005, 4578694.752699999 2834033.946799999, 4578256.6741 2833743.7687999997, 4577590.199999999 2833819.306399999, 4577520.554300001 2832996.6304, 4576657.3144000005 2832784.0842000004, 4576129.709899999 2833244.352, 4556759.177300001 2802949.1988999993, 4539906.565199999 2792493.4747, 4525936.166999999 2781511.587099999, 4534508.8895 2768916.1735999994, 4535816.2831 2765181.807, 4542424.854499999 2755742.9772999994, 4550492.988700001 2716598.8374000005, 4523482.837200001 2733534.5822, 4514603.5298 2727668.8101000004, 4496572.345000001 2734271.410700001, 4475984.664100001 2724949.8110000007, 4460729.270300001 2722685.2793000005, 4443880.2947 2721225.526799999, 4427326.055500001 2710091.6841, 4428275.4441 2704501.090399999, 4397789.8456999995 2698611.856899999, 4395879.224099999 2698559.6253999993, 4387765.814200001 2714092.2085999995, 4355225.3652 2715902.9925999995, 4352656.717800001 2697259.9672999997, 4334506.5766 2684074.9562, 4320964.2509 2707711.6807000004, 4318575.4584 2714736.6659999993, 4287756.7698 2714352.1854, 4297839.2886 2721915.5976, 4326811.799799999 2725076.1328999996, 4330885.178099999 2745173.2894, 4329233.4891 2758179.1466000006, 4328784.542300001 2762313.4350000005, 4329587.0890999995 2762525.6604999993, 4331166.8938 2777220.4014, 4328096.9592 2783389.916200001, 4320822.4813 2804069.5506999996, 4323419.196599999 2815971.9656000007, 4330907.914799999 2815721.9868, 4338058.1513 2821924.2716000006, 4341564.5315000005 2822557.7907999996, 4356881.909700001 2842708.7718, 4352170.807 2847997.2820999995, 4351011.508300001 2873887.5337000005, 4339770.546700001 2882960.035700001, 4329131.1821 2919115.5341999996, 4329577.591700001 2928930.2481999993, 4327060.3654 2936754.229800001, 4316898.3145 2934408.6850000005, 4295703.5768 2964380.6987999994, 4282930.608899999 2963150.3518000003, 4278464.989399999 2950259.6339999996, 4256117.792099999 2940915.8095999993, 4251664.162699999 2970894.7630000003, 4252699.2227 2973084.6976999994, 4250439.3345 2987020.4233999997, 4248723.2381 2995472.5079999994, 4268152.2195 3003454.7145000007, 4278413.751499999 2997440.8773, 4294107.9322 3013053.5261000004, 4301991.620999999 3027156.9367999993, 4316426.716 3034182.5712, 4323932.0865 3044955.5941000003, 4353033.0975 3032305.0207))",R2000,5255.200000000001,4495.027258300692,5271.954516601385,3940.081774902076,5035.809033202768,4570.43629150346,3834.963549804152,4660.2908081048445,4091.4180664055357,4874.245324706228,3997.09258300692,5282.999841307613,4875.827099608304,3544.854357908996,4999.481616209689,2903.6088745103802,4285.736132811072,6072.863391111764,4610.890649412456,5012.817907713148,4685.645166013841,4985.272424314532,4121.999682615225
DE3,"POLYGON ((4565854.8829 3276635.620100001, 4570053.7798999995 3269037.6789999995, 4572823.348999999 3258448.2174999993, 4553875.3859 3257338.2413, 4546340.8794 3259545.0768999998, 4536436.5251 3258557.022, 4535085.864700001 3270478.4750999995, 4535330.4365 3281303.397399999, 4550928.4684 3287499.4212999996, 4565854.8829 3276635.620100001))",C0000,14.7,14.668141011580623,14.636282023161248,14.604423034741872,14.572564046322496,14.640705057903123,14.608846069483747,14.47698708106437,14.445128092644994,14.413269104225618,14.481410115806245,15.249551127386868,15.217692138967491,14.785833150548116,14.75397416212874,14.722115173709364,14.69025618528999,14.658397196870613,14.626538208451237,14.594679220031862,14.562820231612486,14.530961243193111,14.499102254773735
DE3,"POLYGON ((4565854.8829 3276635.620100001, 4570053.7798999995 3269037.6789999995, 4572823.348999999 3258448.2174999993, 4553875.3859 3257338.2413, 4546340.8794 3259545.0768999998, 4536436.5251 3258557.022, 4535085.864700001 3270478.4750999995, 4535330.4365 3281303.397399999, 4550928.4684 3287499.4212999996, 4565854.8829 3276635.620100001))",C1100,14.0,14.0,14.0,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999998,13.999999999999996,13.999999999999996,13.999999999999996,13.999999999999996,13.999999999999995,13.999999999999995,13.999999999999995,13.999999999999995,13.999999999999993,13.999999999999993,13.999999999999993,13.999999999999993,13.999999999999991,13.999999999999991,13.999999999999991,13.999999999999991
