lat,lon,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
55.25,4.75,4.460548995508022,4.580212254401517,4.550213006316682,4.697958787334071,4.668645614635886,4.662322092911308,4.797582259916539,4.544960985120648,4.712613265354912,4.830832816699922,4.588195504816017,4.628969830409596,4.557530203896493,4.802546675406811,4.81423658171141,4.573559374935386,4.665206452759284,4.63921433930713,4.826068888274336,4.714748505926412,4.760062281539471,4.732942966036204,4.722129418769643,4.697346850735358
55.25,5.25,4.500570054624824,4.555997178702779,4.570290695817136,4.693544737110765,4.671853622399926,4.683668038145625,4.763174615867715,4.537160037618373,4.738638839516479,4.840025876103611,4.600008782754541,4.622941655846485,4.568316040646839,4.7890339036072795,4.820543868978928,4.596895067483045,4.658094375174459,4.644300241043183,4.836864033100549,4.6998838458099,4.769004606215367,4.739531706499152,4.7161345453229675,4.687912105603147
55.25,5.75,4.5169399239685,4.525858540467535,4.585571394916673,4.693729998297719,4.661597977963981,4.6929590568155675,4.725755700327206,4.515757359813084,4.741878108458771,4.839302009177798,4.611611819548115,4.61697939130458,4.577550929717222,4.771178131412957,4.808570693974018,4.59895463658403,4.649496468059921,4.648026850743839,4.856375838982766,4.674554694349102,4.7666203727850265,4.743792505401745,4.7060520980222895,4.6754909448401705
55.25,6.25,4.5053032349733275,4.492795348033758,4.589875915001344,4.7012579069013105,4.636255395929824,4.693816081594054,4.696758101912951,4.491471769097366,4.722123168898871,4.835934241054813,4.6210456009376815,4.615183615587572,4.586767984160481,4.756945435396163,4.779606668255637,4.577932846551671,4.6389569057692706,4.6448518697727135,4.882737032944506,4.648294517616409,4.753555124356443,4.749996175551547,4.702081361394839,4.6652753287892335
55.25,6.75,4.512829826194329,4.487110111212405,4.605718058240633,4.731398054661009,4.6212636846362996,4.708238117406623,4.688171418638153,4.495635863549076,4.713892038693553,4.845919313887912,4.653032504484224,4.625331301051256,4.607902970426738,4.7632992415264965,4.775551004734281,4.56651490099816,4.648667634533176,4.6414092058400875,4.938025868963743,4.65537157590098,4.756952712826172,4.774188044374432,4.716161303345464,4.685184667735533
55.25,7.25,4.54746850026621,4.490540948547409,4.619622015988131,4.76732376877688,4.614892662866492,4.730339618198066,4.685290843444375,4.517456749726036,4.724219127476015,4.851826058767886,4.696240208561637,4.628113752957714,4.624345131063394,4.766477026478243,4.7891740048205405,4.5700872367618475,4.67045620086092,4.619692349616967,5.001736145783796,4.685846025355895,4.767683625507868,4.79900689045571,4.728527000842569,4.720169031596655
55.25,7.75,4.49888768587883,4.393617855384428,4.537819217645097,4.721494107251778,4.534893208210136,4.679556069261025,4.615738190983996,4.455756777946277,4.657441731130076,4.7722499275028945,4.6416733344080825,4.545587863422432,4.540076596260907,4.665712950005427,4.707037148072834,4.5059953514623485,4.601797531189263,4.500335147139401,4.967740422018605,4.618763996658155,4.684487819323257,4.700737704503867,4.643547999157431,4.673709992465684
55.25,8.25,4.151633116865075,4.028731438616856,4.189901600234679,4.399687791854156,4.179759879959784,4.3393814013506296,4.292489352103765,4.125092886685959,4.319985843777138,4.428854350763222,4.289703452626179,4.204514847368394,4.186140917863752,4.272423812019917,4.333642668948301,4.204740286809404,4.252277471492225,4.142419253409044,4.611985004745911,4.26796315987227,4.332032987733645,4.265957856696096,4.297498419020346,4.368213147959032
55.25,8.75,3.554857251455111,3.4736246462070994,3.633140972171967,3.8194716559417903,3.5883511860578112,3.7249398815896764,3.725055960819256,3.5781413167593668,3.7512374721835973,3.845467830831042,3.682366274873227,3.6281779138731807,3.6298539678596167,3.6677790204232488,3.7364768105699744,3.7030637252140024,3.6835350285723885,3.6165406629285215,3.9882870402741775,3.7194661371319575,3.7844092927461546,3.644181343109027,3.750881911972231,3.8439505279139703
55.25,9.25,3.358134674680547,3.2953781207112343,3.469380637392999,3.6167845714917086,3.39640830641076,3.493872906355321,3.5522904932840027,3.418512475317385,3.5743938121911443,3.651082938820714,3.4402522111617113,3.4298718809121973,3.463578390887333,3.467798178720226,3.5466610656299107,3.5656615910077747,3.5005231782033124,3.460955357613617,3.77922120701865,3.5673299949988624,3.6202104442030745,3.477786041722666,3.583599131068563,3.7013082183739456
55.25,9.75,3.615920653921305,3.5340384515729673,3.733044622808287,3.8454481140414356,3.653327110945124,3.718389545135586,3.8281558756577723,3.684672835554338,3.8340589138809342,3.8935355660977176,3.6337139193149866,3.6759497386356585,3.7251686309160736,3.7113704163995944,3.8024228547447483,3.8271385149594743,3.743090928751241,3.6978240763080494,4.026361379654805,3.8238419186404147,3.8584824471068355,3.7571167283516664,3.8289048071008396,3.9670832731667667
55.25,10.25,3.898491613209205,3.829850227894198,4.021751039254404,4.10413507470691,3.938820428256296,3.9971405809896696,4.129490192779625,3.9625209255593004,4.119511310840708,4.165387327383229,3.8906454718062506,3.9754194116007,4.019783024111426,4.002805505063167,4.087906969188084,4.099545647589116,4.023757363883777,3.9502055512299954,4.327593988087084,4.110782629900339,4.11943518054493,4.070664243032007,4.101665732970288,4.2508144897935445
55.25,10.75,4.167816735620762,4.15913828460388,4.329259014905198,4.398828041970784,4.233169514999535,4.309898489134803,4.457372165993979,4.2225037293363865,4.420924162729509,4.475311794962421,4.200782515533247,4.32284654499925,4.3286652508193075,4.310280596492226,4.392833158965249,4.366085809305475,4.340964906748821,4.196902266439139,4.703364967809218,4.433509565417976,4.398751583984214,4.376269262519642,4.387562350030498,4.570275221125863
55.25,11.25,4.118632581278171,4.182869006124536,4.3125459180963635,4.388680296973214,4.212673828803449,4.30312813755938,4.444449459377229,4.190688178610381,4.403378116244779,4.44600292818522,4.188241413616016,4.308935083510591,4.314289767489119,4.289359269953504,4.368207867543201,4.314546970887437,4.347207779417542,4.146545699086614,4.6768167313885325,4.414381022848865,4.35934981161737,4.355395559261538,4.362334054255231,4.533922942983482
55.25,11.75,3.8904333757094633,3.9934882461483494,4.091910042916735,4.196814048220267,3.999855509844616,4.100201453302043,4.227196375782801,3.9916371294377013,4.190446728067364,4.210352204377223,3.942916883223769,4.049770487224809,4.078466132027438,4.066681021249664,4.152604140282545,4.090349696054917,4.152439229721487,3.9213347168089903,4.404842098340514,4.186968851961169,4.135879170909664,4.140861929909127,4.153881374511517,4.281146371849413
55.25,12.25,3.977199147932863,4.08801245300934,4.196854347257903,4.349994789561321,4.10473372641098,4.258478455341993,4.371915918857195,4.088810670804989,4.277784925512778,4.323674958323856,4.034001237850112,4.152782378922726,4.179967278864445,4.2001916569530025,4.284123281327537,4.195783672062381,4.275766532247643,4.012449590572275,4.56697833389763,4.3238040479488875,4.234585985443719,4.256245321804442,4.269810586063498,4.408178798376634
55.25,12.75,4.086183625524021,4.182672124152262,4.285938307612584,4.459958471708966,4.2048388189287875,4.38984170995278,4.484010121422959,4.176343710908424,4.368641420271276,4.438384170560748,4.1373783560926,4.244249559177862,4.277134184178185,4.3246924619810185,4.402379828003525,4.303384008314552,4.394990466049127,4.124181402424841,4.667700903596942,4.445904606893816,4.347414242062794,4.371844781823774,4.385445584590295,4.526325019481174
55.25,13.25,4.047937875860661,4.106600579972804,4.195826860952878,4.35023991263275,4.134426580042748,4.298201844342997,4.376809602732663,4.094310038070672,4.299547041833802,4.369484302244438,4.06664471355082,4.143955639032584,4.201093557578984,4.235305493529537,4.334611845652241,4.240350200045488,4.339264904293483,4.081054432597076,4.526303829682202,4.367949241655725,4.304697618838392,4.313039828565669,4.310276837691775,4.434803086150727
55.25,13.75,4.155682108205483,4.16884827699031,4.267359944121661,4.409639778748139,4.235983292954858,4.379443383702237,4.425148183477444,4.166682454149781,4.376133366889628,4.459980746138657,4.160432769951565,4.255268720713625,4.324480990154092,4.30400982465005,4.432105679715284,4.3384565960735255,4.428051402579915,4.196712812603383,4.605206005116312,4.455910256644276,4.40751319460239,4.420628469232022,4.377168079498698,4.510257165857482
55.25,14.25,4.444724320000414,4.412445708649512,4.53832274522372,4.673333768854416,4.546754161003504,4.675450538171471,4.685776172456528,4.434960712254983,4.635992152156046,4.745924829030891,4.45667556346792,4.618578153042552,4.650181522429519,4.608361979888192,4.728463561610909,4.632658029668245,4.6858795067095365,4.5198060472568695,4.921171785190333,4.741245900874666,4.682249213290103,4.719525909702981,4.631196913897734,4.798832423506508
55.25,14.75,4.659856435055,4.584179533677878,4.754378944727741,4.878881334709184,4.780303972309918,4.8855157000816725,4.871385460502,4.6477414529014345,4.8230040323445635,4.95173849415371,4.679712956434538,4.907955486098906,4.894239664639505,4.838423402996029,4.947386073157462,4.848462548396018,4.867234969773488,4.777096832451565,5.149754957453989,4.9422494458970965,4.867730879243859,4.9223261118807375,4.8104470722670785,5.01009211869398
55.25,15.25,4.721676273093107,4.610449067722441,4.820826641975437,4.932701925017834,4.838960701189806,4.905580565638957,4.874868394492805,4.705597814199353,4.855555581146359,4.992909856310996,4.723325091719823,4.995537717717466,4.95766910889944,4.867998296059569,4.9945148906114305,4.904916716914958,4.90660643815648,4.866288631329605,5.187032620862431,4.974910790631979,4.896491677500309,4.94578328734554,4.846386318529794,5.05204277916797
54.75,4.75,4.524382630174949,4.624936785464137,4.55475376335575,4.743486659111116,4.69763114616502,4.6717177271575965,4.811378720355016,4.572900529383943,4.681096953700066,4.83752435476284,4.614161157963568,4.630240634070215,4.5906354712441075,4.8684968483789595,4.812045656093957,4.654865565878029,4.7620633964570755,4.683902454918689,4.8718005325015765,4.769380782064139,4.783302951607859,4.772275416438363,4.736695974666074,4.718973612861864
54.75,5.25,4.553465811936888,4.589393941015657,4.565217659215791,4.738865569076431,4.698695413362729,4.678143780820962,4.777837939537931,4.554095821401249,4.7108638206491396,4.8467715129021585,4.634344853545509,4.623044669774717,4.593814471443118,4.853091132382816,4.811091604062262,4.665458005308701,4.739126778375962,4.689195738210498,4.865210728666984,4.743156839152055,4.791424736891075,4.770580704333285,4.736547163502295,4.717033542793645
54.75,5.75,4.565902136128499,4.54899349005717,4.582916078333057,4.745096960161484,4.6866717855093665,4.678240637632071,4.736840861148659,4.5293505775215035,4.726993999539947,4.847821145958253,4.651064819358148,4.622690968343576,4.597620803147745,4.828824441265068,4.803490074071268,4.652779109655426,4.717954033669155,4.686695501076472,4.88204446579584,4.708733789983253,4.78759596006327,4.7650821887147465,4.743715661571623,4.714397291979507
54.75,6.25,4.556431342785956,4.510545148347687,4.593726988372032,4.760616882916851,4.661582152660037,4.669414997362127,4.701871390926748,4.501787068571148,4.720125336122942,4.844996455589385,4.660597054045881,4.626542539598797,4.600392517807667,4.799969442663965,4.789435359574657,4.610950274157948,4.694839707349475,4.675279394216256,4.916544015111963,4.66562981530684,4.770509925448164,4.75896559049603,4.752497431909581,4.708430180320396
54.75,6.75,4.572245929080773,4.512127009623534,4.61708215550306,4.799815886283573,4.655116576637582,4.675486454544654,4.698440887898927,4.504747741799169,4.723938774966918,4.863469889600219,4.690170974892224,4.643266028063229,4.616083111809016,4.793043437810552,4.802876735100617,4.583903407687019,4.696262598924303,4.676669825502956,4.97964313571303,4.659231600338061,4.774444614537673,4.776157540668162,4.767934123650856,4.7286714944230095
54.75,7.25,4.615773543111871,4.536064119013173,4.638610220444184,4.841268133823066,4.660613230204802,4.6923468839894475,4.719984103553828,4.530370675954739,4.745783665536349,4.879729032893785,4.734305143417625,4.655638583078969,4.631591528386946,4.79138387495897,4.831095965200097,4.581272110518671,4.720035088857415,4.665302720579874,5.0449053834108275,4.69724543520232,4.7997174404968055,4.807107783294392,4.7818833366501945,4.766920212283414
54.75,7.75,4.573570624828772,4.460746411995008,4.561500658289224,4.793330076735796,4.585661355295261,4.640745906005435,4.686699512502197,4.474572465702796,4.694298584303407,4.809230944181106,4.689909312388864,4.586099334150918,4.552655131205546,4.697605909079455,4.764574174311601,4.520025362679369,4.662991948039864,4.556452327790299,5.009249684836281,4.654314453157307,4.745388155446199,4.739310532175275,4.716744828669051,4.727327902743388
54.75,8.25,4.295896833808463,4.155872625364424,4.273394525628567,4.5422548405790595,4.300878717511992,4.395089672595125,4.472662069439401,4.21277253099542,4.434248285333616,4.554254730016128,4.416207688505397,4.327928969575931,4.2662016041761435,4.378559256715675,4.479654055702588,4.29224552107456,4.388616378465905,4.261713945160657,4.7302357071181556,4.3803549691854995,4.4630055211520965,4.384540720887437,4.451579258009573,4.4925596482170045
54.75,8.75,3.7053863149760153,3.591293107129334,3.7236534862901642,3.9687966767314014,3.7194844767673274,3.8187109926643528,3.8974673609002175,3.6831225598779564,3.874177185509883,3.995788765630169,3.820506835759811,3.759455119381151,3.72578379599237,3.772870706388016,3.901552994753975,3.8111702794821563,3.8351344612599245,3.7456278833429826,4.099421793650753,3.8355740148922752,3.913041518420209,3.7716460156960756,3.913189157612067,3.9710201445354496
54.75,9.25,3.335466068899388,3.2535158219480467,3.4034465280541832,3.593255732505066,3.3583604944405963,3.4432595467444793,3.530405788234792,3.3641345557581572,3.5386572928404907,3.646466255602049,3.416979035639887,3.393419040343799,3.406149870965491,3.40678479247219,3.558314667288686,3.5185247361157064,3.4978484810499544,3.4355192224265467,3.7215632096251863,3.518273850578426,3.594409622019994,3.451525334442974,3.585689146239972,3.661690497774688
54.75,9.75,3.4945923871578035,3.4103623838398653,3.5901128131849105,3.7558406432211977,3.5210913125594447,3.6148026951541956,3.7486524813055038,3.533699788905488,3.7331692110221444,3.8387518946814776,3.5376420791783727,3.579844964423435,3.588316622772103,3.5935914369417334,3.75752609798869,3.7012812107791953,3.665966418332851,3.581194732006244,3.9534817237188298,3.701069273051753,3.7655461321308206,3.6437140789120006,3.7551792440852183,3.869227510583802
54.75,10.25,3.831731842382764,3.7709441262241157,3.9577981344918225,4.114358112115934,3.86354817508164,3.9842193114487277,4.152934164890854,3.8688093524173457,4.10531503778637,4.218371784830918,3.8842374972538973,3.98674733670867,3.972268960480678,4.001120986845846,4.149569072763962,4.057492980962079,4.0421832818573735,3.9035088039964516,4.416693478160085,4.07528762758069,4.1110096574931765,4.028927476919817,4.108715996014598,4.2647080476956
54.75,10.75,4.127228504341749,4.1394729163624415,4.293216884104138,4.450390605454212,4.187499355344367,4.335338530279091,4.5179483511128655,4.179644608883932,4.451146832160801,4.5588855015158485,4.2366399996963136,4.3606472766821005,4.3357819788802106,4.372081243708195,4.503320055044816,4.371689482169073,4.422514512731578,4.200298487446758,4.8264795398768,4.432491891130929,4.428970259387147,4.380564249525732,4.442220380861798,4.618466332218308
54.75,11.25,4.280825537654557,4.367676450168255,4.48426345044222,4.642519475940266,4.392365554247477,4.541651705260983,4.7227091485232755,4.37636202527965,4.639904427427942,4.725291647713175,4.429366849955545,4.540573882885514,4.549808335907131,4.563162265906879,4.676381043606169,4.531581921147445,4.650142578738835,4.354167808571458,5.003522721837427,4.626391497452909,4.592648119695176,4.566333938676625,4.619004243923683,4.789090807074671
54.75,11.75,4.299958317597089,4.414546286397165,4.5223726269474716,4.6940096614831015,4.4543581462968325,4.602252997516736,4.78017915325384,4.433325379349826,4.6553756853625625,4.7299417739046605,4.443657852980781,4.5422678416700695,4.5873278036575496,4.588937507115636,4.688839741950366,4.562477310409085,4.705628708530622,4.365301120652112,5.007962397809652,4.66146994359344,4.601701742644322,4.5903527168322515,4.640627917717724,4.803304582800805
54.75,12.25,4.237463674370723,4.344302828259398,4.444137002462769,4.630558498185634,4.392830475469874,4.542601016389063,4.6983076758975555,4.381136915500165,4.563730415314076,4.634100736504683,4.340104088768893,4.436357026141442,4.492690340859162,4.504895033092151,4.60996333772279,4.512165779363266,4.631903038417004,4.297567643942615,4.8847732833225,4.603212425402934,4.525941465695042,4.525618007744655,4.581671432715967,4.715258676391531
54.75,12.75,4.241331161926841,4.331151656344014,4.4129133774443545,4.605516764406377,4.373545267043927,4.538241375655188,4.6563570386483235,4.363687814024895,4.526173006523448,4.602100109779484,4.315034575865281,4.402192669647952,4.462672601069494,4.473361367297344,4.597555911550947,4.51064455787104,4.598211217343996,4.28940008059003,4.81714014200096,4.5956470003515015,4.496922389134997,4.519055344432325,4.569726837756389,4.672253771723286
54.75,13.25,4.360332750462314,4.433739317806762,4.514517342622483,4.705345399826059,4.487241632399615,4.683533300821634,4.766849955149685,4.454029511490985,4.614014031485196,4.7122677569447315,4.458453891715848,4.534131589543455,4.579243038856381,4.584165243194835,4.722818354593551,4.6319082527809945,4.696659209846167,4.399172636546715,4.935785236179755,4.707561409926547,4.576797389328839,4.628933031477442,4.660190573244045,4.757274511387602
54.75,13.75,4.46924256924055,4.511010422654247,4.600934987380851,4.780919779562278,4.6036370548083285,4.798315984416353,4.849530343382345,4.527625856460901,4.702850319000186,4.8197744714237345,4.578752327527804,4.673952773224273,4.695823988675073,4.691129169423538,4.829527617924101,4.742458202188095,4.778595610371351,4.523283532558357,5.045828071321774,4.812276435339301,4.68231725318031,4.743747984619242,4.745821907953229,4.837078679389628
54.75,14.25,4.54409071857748,4.533936792910921,4.659231460771442,4.818133377421739,4.688525681485713,4.844399910638595,4.8796043075242235,4.5717586416291045,4.761779308602473,4.890426252933484,4.624755630608511,4.773315688136126,4.779171874547701,4.7530206433245805,4.894487032274134,4.804229107781614,4.816032975973865,4.627965463181874,5.098742787378008,4.88112153761708,4.772489501456404,4.812754931741584,4.796512027411918,4.891923773978321
54.75,14.75,4.620592473349076,4.558974701422184,4.7541173394079275,4.886645726806095,4.771338299374276,4.891198325685169,4.917518246296154,4.650807953294289,4.8185825475818795,4.960978212810665,4.664132353723198,4.881220943166664,4.865150102514429,4.814853103418866,4.9761638360757745,4.872373591152511,4.865482315229303,4.736994954230548,5.163224946371495,4.953625995445993,4.849415617440141,4.854611110520609,4.851227848709784,4.974843482303469
54.75,15.25,4.662755259008347,4.562393485049572,4.823172561775999,4.936050816561647,4.805210048812779,4.904265494220908,4.914328535776547,4.705593389065214,4.8305812695780945,4.988235543611983,4.6688087024017655,4.9501004019001735,4.9076158706590585,4.83738226256875,5.021311968742246,4.915002955775473,4.890955820444959,4.8085323146800825,5.196956489522731,4.994721749567731,4.878830128394829,4.857114776292801,4.876167440464498,5.032716886914853
