lat,lon,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
55.25,4.75,1.9979836041820362,2.265495964143888,1.8748724402010526,1.7527302792216206,1.6760814943918834,1.6095264987968203,1.7621876494907684,2.0044200869134072,2.1676259614010567,1.6281170196722596,1.9051975720251804,2.0900521901458706,2.149309786519863,1.5331261716698932,1.4911157540499862,2.3846464810254124,2.032341798421834,2.360252585162676,1.8863176667586492,2.0935958783656945,1.6679635590191408,2.017059323561554,1.6698971097862139,2.4457852587692854
55.25,5.25,1.9078597176027565,2.33534674920713,1.9175446556994142,1.795144278221382,1.6795803441285255,1.5414399019064218,1.841518073172765,2.035911683969729,2.1746732194027376,1.6432226293278895,1.9126815808636288,2.134139577965094,2.1177683353920167,1.5958310923161099,1.555967000313576,2.3681527265332707,2.025704520966114,2.416573950944321,2.016969927602209,2.109745398367752,1.6362750743148027,2.0220377198463777,1.728889544622819,2.477781802972879
55.25,5.75,1.86351887940803,2.4054128216217827,1.9564578424919232,1.7924888085207535,1.7402185923654112,1.5575027991955388,1.954091470793854,2.1298638967799377,2.200787576743729,1.6726461477823342,1.9265140220659531,2.2326178811291992,2.1305527013655436,1.706670101099143,1.683261360618526,2.3786832174240162,2.0148508921658665,2.5055207762802616,2.115191684939738,2.1690274931812583,1.623368153021863,2.0476448800920797,1.805829112615538,2.502873685427056
55.25,6.25,1.894518035820226,2.4145345721394262,2.0264919034336266,1.7202800161370937,1.8062569197911418,1.6173937693191913,2.048272096869885,2.2564020404052814,2.2131118330952764,1.7222104706129435,1.9890760734448996,2.2922372728168003,2.169484856184554,1.781465565351651,1.828546852053751,2.4832303045422974,1.986617782922378,2.595233038623387,2.1431847091996072,2.279464893121163,1.6740432430841863,2.063673779681438,1.855441351212854,2.4909427426446364
55.25,6.75,1.9159372747729355,2.3545394364175083,2.0927193494285365,1.6414520390773242,1.8660673954256144,1.67664830135437,2.104841377596527,2.323309105660449,2.20475490990892,1.7542549373165492,2.059430440911732,2.285572701844998,2.2358314978766636,1.7577897206192956,1.881361856777245,2.5932872288464566,1.959535012868874,2.6342445501056946,2.054008375455426,2.359207540460935,1.736696065881527,2.0580620410837898,1.8918781657248442,2.494200366116596
55.25,7.25,1.90339940117727,2.3069972178410074,2.0902772269758136,1.6439030795745677,1.8954611279349838,1.7144440441258508,2.1357369266250164,2.334310334715207,2.2211450652851834,1.8355027658123095,2.1070690127589655,2.302167302268221,2.3001961548606307,1.7141003561899204,1.839902078414196,2.617817608504126,1.9228931881866482,2.676823972185201,1.9474475121026313,2.365352958627109,1.7917423522921865,2.061599594354965,1.8993254021458577,2.5203712623914205
55.25,7.75,1.9284639930189602,2.449827225919202,2.148684768816526,1.7532046264163652,2.004697233715663,1.846771092070089,2.1273254252107168,2.456010494828675,2.4375260914575025,2.075105074133721,2.257475779307384,2.4418310105262493,2.4851613559944723,1.8331489324185912,1.980721962121784,2.7056542718093755,1.9711083395559525,2.901962997535136,2.006022169340453,2.5248516556526024,1.9594258134042009,2.130874139669555,1.951514011688194,2.603392725100386
55.25,8.25,2.0179670556740334,2.765213513861673,2.3671477886975953,1.927228448502667,2.3156970066363645,2.0882643186202277,2.179182303280357,2.7796951895974455,2.8253746237834574,2.382256702560575,2.4824504338090714,2.7020008142063356,2.7861377861447125,2.065943502889474,2.3138804496981464,2.875534728086821,2.2187628513344957,3.2337541873328988,2.142261671411547,2.8455162829536897,2.1872932729822434,2.3992239911615387,2.005814953293813,2.7242146933434777
55.25,8.75,2.03039407981861,2.8984460434268096,2.53843427606702,2.0172827222959318,2.5129808459397474,2.213083698676818,2.2546540260701833,3.03249604084406,2.803362128494928,2.3729684249463214,2.488144375899033,2.7292005795151426,2.81565183431193,2.0864589134389604,2.41386862573551,2.872621892702189,2.416012999440706,3.2520606209385425,2.0058606262070406,2.89379937488005,2.111509585037549,2.6379776203567222,1.9370568058347908,2.6493863497114516
55.25,9.25,1.9795142594779496,2.8737134353770526,2.436120105178674,1.9716283382512207,2.4805464536153776,2.1626470144956498,2.249363708453381,2.9981350899419246,2.450153651767796,2.075239881668327,2.404785604086851,2.600677375573402,2.5966813642266366,2.030794870692844,2.2296835977969494,2.7230922410687,2.392046376047189,3.0254866391583923,1.7089281185668017,2.696640025597501,1.8778994725249918,2.647938025225564,1.8309371408788406,2.4315948785150057
55.25,9.75,1.9055797098817908,2.685178952472133,2.1154777475901403,1.7992659103560376,2.3378239655693385,1.977223366117977,2.1215897323226973,2.7918534489301465,2.1353208058796787,1.7973853149134762,2.340611452825832,2.501864565762217,2.316137340948132,1.9833682390882124,1.9432938495970467,2.4685196566094088,2.2403347239726834,2.782704657330357,1.5423381359765236,2.4747402811032773,1.7384001105383342,2.460126286277938,1.7230471607040607,2.203417156544787
55.25,10.25,1.9151543471728507,2.478447748904002,1.8715376602419873,1.6368705406041137,2.27196612513021,1.8539397969651847,2.054503584537242,2.683752600917932,1.9638090002678346,1.6745072613165226,2.3006384505816255,2.485830106824736,2.073284345789454,1.9303702309198965,1.7245927136585635,2.2541368140899234,2.067710204164269,2.641628828928645,1.5067341182062073,2.331094199843367,1.6967748973718337,2.2847652450358438,1.6627996914565046,2.024046190302645
55.25,10.75,2.0098580548363465,2.4413628007853148,1.7926673405049656,1.5608105735558502,2.2920311610511397,1.8681151297283358,2.09623408748552,2.7345703090263753,1.8970528863916152,1.6636302606782776,2.315235458426122,2.6846305248098212,1.8378136930776328,1.9229940186105836,1.6389319311108788,2.190874022796633,1.9028788345184813,2.7020802126938714,1.5492634334734565,2.3115149280131715,1.7223402652160213,2.192577755560773,1.643262739000831,1.8956416251350734
55.25,11.25,1.986235382589272,2.3864070224119067,1.8915247377920925,1.5639275602293532,2.2348641742296365,1.8204116268727442,2.0244135504578504,2.7324612892516047,1.8267929589059015,1.6354868199431707,2.2878738746696263,2.8460602252088156,1.6672084806864713,1.8613285587796582,1.6035802486437192,2.1740287264748273,1.7761387629238636,2.770269593368096,1.5626271149249644,2.2709068828150167,1.7045379693508782,2.1615802737508156,1.647163227863568,1.8505064068340789
55.25,11.75,2.0271879464828184,2.389502306430485,2.023953142684287,1.701986128794245,2.245991860319892,1.723136589730637,1.9316057590732536,2.7470906063897336,1.8677251923331653,1.6654061226411807,2.3726322324016147,2.8983051021859754,1.6644530182949306,1.804549848355457,1.7243648737654433,2.199836409513516,1.7393788415547162,2.7567866970568473,1.5146743586182476,2.1603135383376295,1.7000781986276414,2.1937667683850712,1.7240949845303206,1.9012093511022223
55.25,12.25,2.0666303331456946,2.3124034078747173,1.9430317509305877,1.6693637225954499,2.13949396250682,1.5949233792146664,1.8073064102526306,2.8275270919992352,1.870506834095153,1.6828363083546851,2.4310957509370086,2.9119197450804624,1.588631738402439,1.6527997440648365,1.8405407244433656,2.0801146446934693,1.649852662780879,2.6482878272449897,1.3927706020429218,2.0625825270399925,1.6467749418467457,1.9986793877215305,1.6895036738020672,1.8208350065310046
55.25,12.75,1.9211440452388826,2.115579137364723,1.8312911710722137,1.5114378784204852,1.970701141331505,1.4835284118039624,1.6918137797303736,2.7284014965042918,1.835748118654054,1.6628843596614127,2.293832944546776,2.795994831246604,1.4875957277781267,1.4794407548105117,1.8287793930365073,1.8374908833126704,1.5091511644604663,2.423136608061224,1.26323075401543,1.9804183415702301,1.5602880542336348,1.7562269077837913,1.5542300995368006,1.696040152683017
